"curr_orig_dest","orig","dest","curr_travel_dist","curr_travel_time","curr_travel_dist_km","curr_travel_time_h","orig_intervention","dest_intervention","num_linked_pairs_observed","number_hosts_sampled_group_1","number_hosts_sampled_group_2","origin_district","destination_district","BTOTL_2011_origin","MTOTL_2011_origin","FTOTL_2011_origin","BTOTL_2011_destination","MTOTL_2011_destination","FTOTL_2011_destination","same_community","ln_curr_travel_dist_km","origin_control_community","number_hosts_sampled_group_1_female","number_hosts_sampled_group_1_male","number_hosts_sampled_group_1_f_baseline","number_hosts_sampled_group_1_m_baseline","number_hosts_sampled_group_1_f_post_baseline","number_hosts_sampled_group_1_m_post_baseline","number_hosts_sampled_group_2_female","number_hosts_sampled_group_2_male","number_hosts_sampled_group_2_f_baseline","number_hosts_sampled_group_2_m_baseline","number_hosts_sampled_group_2_f_post_baseline","number_hosts_sampled_group_2_m_post_baseline","num_linked_pairs_observed_baseline","max_possible_opposite_sex_pairs_in_sample_baseline","ln_max_possible_opposite_sex_pairs_in_sample_baseline","num_linked_pairs_observed_post_baseline","max_possible_opposite_sex_pairs_in_sample_post_baseline","ln_max_possible_opposite_sex_pairs_in_sample_post_baseline","max_possible_opposite_sex_pairs_in_sample_all","ln_max_possible_opposite_sex_pairs_in_sample_all","max_possible_opposite_sex_pairs_in_sample_post_baseline_all_x_pb","ln_max_possible_opposite_sex_pairs_in_sample_post_baseline_all_x_pb"
"Shoshong_Otse","Shoshong","Otse",286108,12089,286.108,3.35805555555556,"Intervention","Intervention",0,43,99,"Central Mahalapye","South East",11864,5787,6077,8039,3903,4136,0,5.65636936191609,0,37,6,35,5,2,1,67,32,64,31,3,1,0,1405,7.24779258176785,0,5,1.6094379124341,1586,7.36897040219479,55,4.00733318523247
"Shoshong_Ramokgonami","Shoshong","Ramokgonami",154443,6791,154.443,1.88638888888889,"Intervention","Control",0,43,220,"Central Mahalapye","Central Mahalapye",11864,5787,6077,4557,2137,2420,0,5.0398250962268,0,37,6,35,5,2,1,153,67,58,21,95,46,0,1025,6.93244789157251,0,187,5.23110861685459,3397,8.13064796816058,2272,7.72841577984104
"Shoshong_Ranaka","Shoshong","Ranaka",296583,13245,296.583,3.67916666666667,"Intervention","Control",0,43,34,"Central Mahalapye","Southern",11864,5787,6077,3263,1635,1628,0,5.69232711181035,0,37,6,35,5,2,1,21,13,20,13,1,0,0,555,6.31896811374643,0,1,0,607,6.4085287910595,6,1.79175946922805
"Shoshong_Sebina","Shoshong","Sebina",335051,14603,335.051,4.05638888888889,"Intervention","Control",0,43,51,"Central Mahalapye","Central Tutume",11864,5787,6077,3670,1686,1984,0,5.81428275904389,0,37,6,35,5,2,1,39,12,35,10,4,2,0,525,6.26339826259162,0,8,2.07944154167984,678,6.5191472879404,98,4.58496747867057
"Shoshong_Sefhare","Shoshong","Sefhare",136515,7034,136.515,1.95388888888889,"Intervention","Intervention",0,43,24,"Central Mahalapye","Central Mahalapye",11864,5787,6077,5266,2425,2841,0,4.91643449869743,0,37,6,35,5,2,1,15,9,12,9,3,0,0,375,5.92692602597041,0,3,1.09861228866811,423,6.04737217904628,18,2.89037175789616
"Shoshong_Sefophe","Shoshong","Sefophe",229843,10088,229.843,2.80222222222222,"Intervention","Control",0,43,121,"Central Mahalapye","Central Bobonong",11864,5787,6077,7021,3309,3712,0,5.43739646714415,0,37,6,35,5,2,1,88,33,85,30,3,3,0,1475,7.29641326877392,0,9,2.19722457733622,1749,7.4667994750186,129,4.85981240436167
"Shoshong_Shakawe","Shoshong","Shakawe",1029391,40550,1029.391,11.2638888888889,"Intervention","Control",0,43,313,"Central Mahalapye","Ngamiland West",11864,5787,6077,7369,3547,3822,0,6.93672264422337,0,37,6,35,5,2,1,225,88,85,29,140,59,0,1440,7.27239839257005,0,258,5.55295958492162,4606,8.43511508038063,3023,8.01400499477946
"Shoshong_Tati_siding","Shoshong","Tati_siding",266003,11155,266.003,3.09861111111111,"Intervention","Intervention",0,43,277,"Central Mahalapye","North East",11864,5787,6077,8113,3817,4296,0,5.58350758691359,0,37,6,35,5,2,1,197,80,125,48,72,32,0,2305,7.74283595543075,0,136,4.91265488573605,4142,8.32893404195553,1616,7.38770923908104
"Shoshong_Tsetsebjwe","Shoshong","Tsetsebjwe",282002,12434,282.002,3.45388888888889,"Intervention","Control",0,43,99,"Central Mahalapye","Central Bobonong",11864,5787,6077,4815,2248,2567,0,5.64191416311155,0,37,6,35,5,2,1,68,31,64,29,4,2,0,1335,7.19668657083435,0,8,2.07944154167984,1555,7.34923082461333,98,4.58496747867057
"Tati_siding_Bokaa","Tati_siding","Bokaa",395677,15029,395.677,4.17472222222222,"Intervention","Control",0,277,73,"North East","Kgatleng",8113,3817,4296,6406,3225,3181,0,5.98059822186001,0,197,80,125,48,72,32,54,19,52,19,2,0,0,4871,8.49105453380654,0,64,4.15888308335967,8063,8.99504097468502,160,5.07517381523383
"Tati_siding_Digawana","Tati_siding","Digawana",418031,16161,418.031,4.48916666666667,"Intervention","Intervention",0,277,28,"North East","Barolong",8113,3817,4296,3273,1571,1702,0,6.03555559245427,0,197,80,125,48,72,32,17,11,17,11,0,0,0,2191,7.69211333959547,0,0,0,3527,8.16820293023605,0,0
"Tati_siding_Gumare","Tati_siding","Gumare",743526,29153,743.526,8.09805555555556,"Intervention","Intervention",0,277,260,"North East","Ngamiland West",8113,3817,4296,8913,4205,4708,0,6.61140373502651,0,197,80,125,48,72,32,192,68,110,36,82,32,0,9780,9.18809476302886,0,4928,8.50268850521336,28756,10.2666017201038,12864,9.46218799141875
"Tati_siding_Gweta","Tati_siding","Gweta",301087,12452,301.087,3.45888888888889,"Intervention","Intervention",0,277,131,"North East","Central Tutume",8113,3817,4296,7148,3546,3602,0,5.70739925953071,0,197,80,125,48,72,32,98,33,92,32,6,1,0,8416,9.03788993497749,0,264,5.57594910314632,14341,9.57087784672921,677,6.51767127291227
"Tati_siding_Lentsweletau","Tati_siding","Lentsweletau",410836,15953,410.836,4.43138888888889,"Intervention","Intervention",0,277,206,"North East","Kweneng East",8113,3817,4296,7420,3815,3605,0,6.01819410809988,0,197,80,125,48,72,32,128,78,52,20,76,58,0,4996,8.51639287124547,0,6608,8.79603631520081,25606,10.1505819780061,17506,9.77029895829238
"Tati_siding_Lerala","Tati_siding","Lerala",222533,9060,222.533,2.51666666666667,"Intervention","Intervention",0,277,347,"North East","Serowe Palapye",8113,3817,4296,7413,3474,3939,0,5.40507540521551,0,197,80,125,48,72,32,244,103,75,30,169,73,0,7350,8.90245559220688,0,10664,9.27462886185855,39811,10.5918985349956,27901,10.236417809461
"Tati_siding_Letlhakeng","Tati_siding","Letlhakeng",534678,21708,534.678,6.03,"Intervention","Control",0,277,92,"North East","Kweneng West",8113,3817,4296,9809,4846,4963,0,6.28166469654118,0,197,80,125,48,72,32,68,24,59,24,9,0,0,5832,8.67111527368849,0,288,5.66296048013595,10168,9.22700081286929,720,6.5792512120101
"Tati_siding_Masunga","Tati_siding","Masunga",95527,5370,95.527,1.49166666666667,"Intervention","Intervention",0,277,182,"North East","North East",8113,3817,4296,5615,2522,3093,0,4.55940893004129,0,197,80,125,48,72,32,131,51,110,44,21,7,0,10780,9.28544784446299,0,1176,7.06987412845857,20527,9.92949637171718,3059,8.0258433441509
"Tati_siding_Mathangwane","Tati_siding","Mathangwane",42040,2471,42.04,0.686388888888889,"Intervention","Intervention",0,277,102,"North East","Central Tutume",8113,3817,4296,5947,2873,3074,0,3.73862154600875,0,197,80,125,48,72,32,79,23,50,12,29,11,0,3900,8.26873183211774,0,1720,7.4500795698075,10851,9.29201252062021,4487,8.40893960597598
"Tati_siding_Maunatlala","Tati_siding","Maunatlala",197287,8019,197.287,2.2275,"Intervention","Intervention",0,277,236,"North East","Serowe Palapye",8113,3817,4296,4921,2509,2412,0,5.2846595213494,0,197,80,125,48,72,32,155,81,58,27,97,54,0,6159,8.72566970568704,0,6992,8.85252191733537,28357,10.252629192258,18398,9.8199972420371
"Tati_siding_Metsimotlhabe","Tati_siding","Metsimotlhabe",433786,17203,433.786,4.77861111111111,"Intervention","Control",0,277,34,"North East","Kweneng East",8113,3817,4296,9154,4329,4825,0,6.07255132493515,0,197,80,125,48,72,32,25,9,24,9,1,0,0,2277,7.73061406606374,0,32,3.46573590279973,3773,8.23562571996431,80,4.38202663467388
"Tati_siding_Mmadinare","Tati_siding","Mmadinare",137497,5404,137.497,1.50111111111111,"Intervention","Control",0,277,112,"North East","Central Bobonong",8113,3817,4296,15064,7261,7803,0,4.92360209868679,0,197,80,125,48,72,32,84,28,80,24,4,4,0,6840,8.8305430106166,0,416,6.03068526026126,12236,9.41213770527079,1108,7.01031186730723
"Tati_siding_Mmandunyane","Tati_siding","Mmandunyane",35787,3019,35.787,0.838611111111111,"Intervention","Control",0,277,56,"North East","Central Tutume",8113,3817,4296,4254,2099,2155,0,3.57758469896792,0,197,80,125,48,72,32,42,14,38,14,4,0,0,3574,8.18144069571937,0,128,4.85203026391962,6118,8.71899052471085,320,5.76832099579377
"Tati_siding_Mmankgodi","Tati_siding","Mmankgodi",459497,18614,459.497,5.17055555555556,"Intervention","Intervention",1,277,166,"North East","Kweneng East",8113,3817,4296,7406,3493,3913,0,6.13013241293874,0,197,80,125,48,72,32,114,52,55,32,59,20,1,6640,8.80086724247048,0,3328,8.1101268019411,19364,9.87117095105958,8660,9.06647000155648
"Tati_siding_Mmathethe","Tati_siding","Mmathethe",541717,22111,541.717,6.14194444444444,"Intervention","Control",0,277,135,"North East","Barolong",8113,3817,4296,6893,3412,3481,0,6.29474372485557,0,197,80,125,48,72,32,99,36,63,28,36,8,0,6524,8.78324296374091,0,1728,7.454719949364,15012,9.61660516025491,4456,8.40200678160712
"Tati_siding_Molapowabojang","Tati_siding","Molapowabojang",508547,20749,508.547,5.76361111111111,"Intervention","Control",0,277,60,"North East","Southern",8113,3817,4296,9402,4503,4899,0,6.23155763992924,0,197,80,125,48,72,32,45,15,40,14,5,1,0,3670,8.20794694104862,0,232,5.44673737166631,6555,8.7879833961978,597,6.3919171133926
"Tati_siding_Nata","Tati_siding","Nata",200962,8783,200.962,2.43972222222222,"Intervention","Control",0,277,59,"North East","Central Tutume",8113,3817,4296,7694,3770,3924,0,5.30311583545961,0,197,80,125,48,72,32,48,11,39,9,9,2,0,2997,8.00536706731666,0,432,6.06842558824411,6007,8.70068073485016,1114,7.01571242048723
"Tati_siding_Nkange","Tati_siding","Nkange",426658,16708,426.658,4.64111111111111,"Intervention","Intervention",0,277,107,"North East","Central Tutume",8113,3817,4296,3660,1599,2061,0,6.05598275553925,0,197,80,125,48,72,32,80,27,76,25,4,2,0,6773,8.8206993992149,0,272,5.605802066296,11719,9.3689667352586,714,6.57088296233958
"Tati_siding_Oodi","Tati_siding","Oodi",424765,16543,424.765,4.59527777777778,"Intervention","Intervention",0,277,73,"North East","Kgatleng",8113,3817,4296,5822,2798,3024,0,6.0515360748196,0,197,80,125,48,72,32,51,22,47,21,4,1,0,4881,8.49310539588715,0,200,5.29831736654804,8414,9.03765226415047,517,6.24804287450843
"Tati_siding_Otse","Tati_siding","Otse",470795,18637,470.795,5.17694444444444,"Intervention","Intervention",0,277,99,"North East","South East",8113,3817,4296,8039,3903,4136,0,6.15442275510883,0,197,80,125,48,72,32,67,32,64,31,3,1,0,6947,8.84606519069288,0,168,5.12396397940326,11664,9.36426245424844,437,6.07993319509559
"Tati_siding_Ramokgonami","Tati_siding","Ramokgonami",211626,8531,211.626,2.36972222222222,"Intervention","Control",0,277,220,"North East","Central Mahalapye",8113,3817,4296,4557,2137,2420,0,5.35482056578177,0,197,80,125,48,72,32,153,67,58,21,95,46,0,5409,8.59581951187143,0,6352,8.75652500292697,25439,10.1440387085054,16662,9.72088595653485
"Tati_siding_Ranaka","Tati_siding","Ranaka",499925,19808,499.925,5.50222222222222,"Intervention","Control",0,277,34,"North East","Southern",8113,3817,4296,3263,1635,1628,0,6.21445808717107,0,197,80,125,48,72,32,21,13,20,13,1,0,0,2585,7.85748078694253,0,32,3.46573590279973,4241,8.35255436947459,80,4.38202663467388
"Tati_siding_Sebina","Tati_siding","Sebina",70883,3809,70.883,1.05805555555556,"Intervention","Control",0,277,51,"North East","Central Tutume",8113,3817,4296,3670,1686,1984,0,4.26103063045758,0,197,80,125,48,72,32,39,12,35,10,4,2,0,2930,7.98275770201111,0,272,5.605802066296,5484,8.60959004068221,714,6.57088296233958
"Tati_siding_Sefhare","Tati_siding","Sefhare",241998,10210,241.998,2.83611111111111,"Intervention","Intervention",0,277,24,"North East","Central Mahalapye",8113,3817,4296,5266,2425,2841,0,5.48892946165973,0,197,80,125,48,72,32,15,9,12,9,3,0,0,1701,7.43897159239586,0,96,4.56434819146784,2973,7.9973268229981,240,5.48063892334199
"Tati_siding_Sefophe","Tati_siding","Sefophe",161093,6702,161.093,1.86166666666667,"Intervention","Control",0,277,121,"North East","Central Bobonong",8113,3817,4296,7021,3309,3712,0,5.08198183796639,0,197,80,125,48,72,32,88,33,85,30,3,3,0,7830,8.96571778898485,0,312,5.74300318780948,13541,9.51347739898282,831,6.72262979485545
"Tati_siding_Shakawe","Tati_siding","Shakawe",876558,35259,876.558,9.79416666666667,"Intervention","Control",0,277,313,"North East","Ngamiland West",8113,3817,4296,7369,3547,3822,0,6.7760028744481,0,197,80,125,48,72,32,225,88,85,29,140,59,0,7705,8.94962474775422,0,8728,9.07429152751291,35336,10.4726575532764,22823,10.0355240784039
"Tati_siding_Shoshong","Tati_siding","Shoshong",265264,10908,265.264,3.03,"Intervention","Intervention",0,277,43,"North East","Central Mahalapye",8113,3817,4296,11864,5787,6077,0,5.58072555649711,0,197,80,125,48,72,32,37,6,35,5,2,1,0,2305,7.74283595543075,0,136,4.91265488573605,4142,8.32893404195553,357,5.87773578177964
"Tati_siding_Tsetsebjwe","Tati_siding","Tsetsebjwe",212509,9070,212.509,2.51944444444444,"Intervention","Control",0,277,99,"North East","Central Bobonong",8113,3817,4296,4815,2248,2567,0,5.35898434040879,0,197,80,125,48,72,32,68,31,64,29,4,2,0,6697,8.80941494391005,0,272,5.605802066296,11547,9.35418094195186,714,6.57088296233958
"Tsetsebjwe_Bokaa","Tsetsebjwe","Bokaa",412076,16386,412.076,4.55166666666667,"Control","Control",0,99,73,"Central Bobonong","Kgatleng",4815,2248,2567,6406,3225,3181,0,6.02120779835718,1,68,31,64,29,4,2,54,19,52,19,2,0,0,2724,7.9098566672694,0,4,1.38629436111989,2966,7.99496952269788,62,4.12713438504509
"Tsetsebjwe_Digawana","Tsetsebjwe","Digawana",434430,17518,434.43,4.86611111111111,"Control","Intervention",0,99,28,"Central Bobonong","Barolong",4815,2248,2567,3273,1571,1702,0,6.07403482700862,1,68,31,64,29,4,2,17,11,17,11,0,0,0,1197,7.08757370555797,0,0,0,1275,7.15070145759253,0,0
"Tsetsebjwe_Gumare","Tsetsebjwe","Gumare",954609,37924,954.609,10.5344444444444,"Control","Intervention",0,99,260,"Central Bobonong","Ngamiland West",4815,2248,2567,8913,4205,4708,0,6.86130183256004,1,68,31,64,29,4,2,192,68,110,36,82,32,0,5494,8.61141186665522,0,292,5.67675380226828,10576,9.26634256209147,4718,8.45914025996762
"Tsetsebjwe_Gweta","Tsetsebjwe","Gweta",512170,21222,512.17,5.895,"Control","Intervention",0,99,131,"Central Bobonong","Central Tutume",4815,2248,2567,7148,3546,3602,0,6.23865660117933,1,68,31,64,29,4,2,98,33,92,32,6,1,0,4716,8.45871626165726,0,16,2.77258872223978,5282,8.57206009285708,254,5.53733426701854
"Tsetsebjwe_Lentsweletau","Tsetsebjwe","Lentsweletau",427235,17310,427.235,4.80833333333333,"Control","Intervention",0,99,206,"Central Bobonong","Kweneng East",4815,2248,2567,7420,3815,3605,0,6.05733421312895,1,68,31,64,29,4,2,128,78,52,20,76,58,0,2788,7.93307977188041,0,384,5.95064255258773,9272,9.13475438501959,6300,8.74830491237962
"Tsetsebjwe_Lerala","Tsetsebjwe","Lerala",143730,6299,143.73,1.74972222222222,"Control","Intervention",0,99,347,"Central Bobonong","Serowe Palapye",4815,2248,2567,7413,3474,3939,0,4.96793653956314,1,68,31,64,29,4,2,244,103,75,30,169,73,0,4095,8.31752199628717,0,630,6.44571981938558,14568,9.58658262140744,10203,9.2304370736753
"Tsetsebjwe_Letlhakeng","Tsetsebjwe","Letlhakeng",551077,23065,551.077,6.40694444444444,"Control","Control",0,99,92,"Central Bobonong","Kweneng West",4815,2248,2567,9809,4846,4963,0,6.31187454530588,1,68,31,64,29,4,2,68,24,59,24,9,0,0,3247,8.08548677210285,0,18,2.89037175789616,3740,8.22684089040858,279,5.63121178182137
"Tsetsebjwe_Masunga","Tsetsebjwe","Masunga",306610,14140,306.61,3.92777777777778,"Control","Intervention",0,99,182,"Central Bobonong","North East",4815,2248,2567,5615,2522,3093,0,5.72557658169187,1,68,31,64,29,4,2,131,51,110,44,21,7,0,6006,8.70051424854327,0,70,4.24849524204936,7529,8.92651750985012,1127,7.02731451403978
"Tsetsebjwe_Mathangwane","Tsetsebjwe","Mathangwane",253122,11241,253.122,3.1225,"Control","Intervention",0,99,102,"Central Bobonong","Central Tutume",4815,2248,2567,5947,2873,3074,0,5.53387158593872,1,68,31,64,29,4,2,79,23,50,12,29,11,0,2218,7.70436116791031,0,102,4.62497281328427,4013,8.29729437026692,1647,7.40671073017764
"Tsetsebjwe_Maunatlala","Tsetsebjwe","Maunatlala",118484,5258,118.484,1.46055555555556,"Control","Intervention",0,99,236,"Central Bobonong","Serowe Palapye",4815,2248,2567,4921,2509,2412,0,4.77477793036197,1,68,31,64,29,4,2,155,81,58,27,97,54,0,3410,8.13446757027756,0,410,6.01615715969835,10313,9.24116051431607,6679,8.80672355472564
"Tsetsebjwe_Metsimotlhabe","Tsetsebjwe","Metsimotlhabe",450185,18560,450.185,5.15555555555556,"Control","Control",0,99,34,"Central Bobonong","Kweneng East",4815,2248,2567,9154,4329,4825,0,6.10965860939246,1,68,31,64,29,4,2,25,9,24,9,1,0,0,1272,7.14834574390007,0,2,0.693147180559945,1387,7.23489842031483,31,3.43398720448515
